date,ticker,factor
2014-01-30,600975.SH,801010.SI
2014-01-30,600976.SH,801150.SI
2014-01-30,600978.SH,801140.SI
2014-01-30,600979.SH,801160.SI
2014-01-30,600980.SH,801050.SI
2014-01-30,600981.SH,801200.SI
2014-01-30,600982.SH,801160.SI
2014-01-30,600983.SH,801110.SI
2014-01-30,600985.SH,801030.SI
2014-01-30,600987.SH,801130.SI
2014-01-30,600988.SH,801050.SI
2014-01-30,600993.SH,801150.SI
2014-01-30,600995.SH,801160.SI
2014-01-30,600997.SH,801020.SI
2014-01-30,600998.SH,801150.SI
2014-01-30,601000.SH,801170.SI
2014-01-30,601001.SH,801020.SI
2014-01-30,601003.SH,801040.SI
2014-01-30,601005.SH,801040.SI
2014-01-30,601006.SH,801170.SI
2014-01-30,601007.SH,801210.SI
2014-01-30,601008.SH,801170.SI
2014-01-30,601010.SH,801200.SI
2014-01-30,601011.SH,801020.SI
2014-01-30,601018.SH,801170.SI
2014-01-30,601058.SH,801030.SI
2014-01-30,601088.SH,801020.SI
2014-01-30,601101.SH,801020.SI
2014-01-30,601107.SH,801170.SI
2014-01-30,601111.SH,801170.SI
2014-01-30,601113.SH,801030.SI
2014-01-30,601116.SH,801200.SI
2014-01-30,601118.SH,801010.SI
2014-01-30,601137.SH,801050.SI
2014-01-30,601139.SH,801160.SI
2014-01-30,601158.SH,801160.SI
2014-01-30,601168.SH,801050.SI
2014-01-30,601188.SH,801170.SI
2014-01-30,601199.SH,801160.SI
2014-01-30,601208.SH,801030.SI
2014-01-30,601216.SH,801030.SI
2014-01-30,601231.SH,801080.SI
2014-01-30,601233.SH,801030.SI
2014-01-30,601333.SH,801170.SI
2014-01-30,601339.SH,801130.SI
2014-01-30,601388.SH,801050.SI
2014-01-30,601515.SH,801140.SI
2014-01-30,601518.SH,801170.SI
2014-01-30,601566.SH,801130.SI
2014-01-30,601588.SH,801180.SI
2014-01-30,601599.SH,801130.SI
2014-01-30,601600.SH,801050.SI
2014-01-30,601607.SH,801150.SI
2014-01-30,601666.SH,801020.SI
2014-01-30,601677.SH,801050.SI
2014-01-30,601678.SH,801030.SI
2014-01-30,601699.SH,801020.SI
2014-01-30,601718.SH,801130.SI
2014-01-30,601808.SH,801020.SI
2014-01-30,601857.SH,801020.SI
2014-01-30,601866.SH,801170.SI
2014-01-30,601872.SH,801170.SI
2014-01-30,601880.SH,801170.SI
2014-01-30,601888.SH,801210.SI
2014-01-30,601898.SH,801020.SI
2014-01-30,601899.SH,801050.SI
2014-01-30,601918.SH,801020.SI
2014-01-30,601919.SH,801170.SI
2014-01-30,601933.SH,801200.SI
2014-01-30,601958.SH,801050.SI
2014-01-30,601991.SH,801160.SI
2014-01-30,601996.SH,801140.SI
2014-01-30,603001.SH,801130.SI
2014-01-30,603002.SH,801030.SI
2014-01-30,603003.SH,801030.SI
2014-01-30,603008.SH,801140.SI
2014-01-30,603077.SH,801030.SI
2014-01-30,603123.SH,801200.SI
2014-01-30,603128.SH,801170.SI
2014-01-30,603167.SH,801170.SI
2014-01-30,603366.SH,801110.SI
2014-01-30,603399.SH,801050.SI
2014-01-30,603993.SH,801050.SI
2014-02-28,000001.SZ,801780.SI
2014-02-28,000002.SZ,801180.SI
2014-02-28,000004.SZ,801150.SI
2014-02-28,000005.SZ,801180.SI
2014-02-28,000006.SZ,801180.SI
2014-02-28,000007.SZ,801050.SI
2014-02-28,000008.SZ,801210.SI
2014-02-28,000009.SZ,801230.SI
2014-02-28,000010.SZ,801230.SI
2014-02-28,000011.SZ,801180.SI
2014-02-28,000012.SZ,801710.SI
2014-02-28,000014.SZ,801180.SI
2014-02-28,000016.SZ,801110.SI
2014-02-28,000017.SZ,801880.SI
2014-02-28,000018.SZ,801230.SI
2014-02-28,000019.SZ,801120.SI
2014-02-28,000020.SZ,801080.SI
2014-02-28,000021.SZ,801750.SI
2014-02-28,000022.SZ,801170.SI
2014-02-28,000023.SZ,801710.SI
2014-02-28,000024.SZ,801180.SI
2014-02-28,000025.SZ,801880.SI
2014-02-28,000026.SZ,801140.SI
2014-02-28,000027.SZ,801160.SI
2014-02-28,000028.SZ,801150.SI
2014-02-28,000029.SZ,801180.SI
2014-02-28,000030.SZ,801880.SI
2014-02-28,000031.SZ,801180.SI
2014-02-28,000032.SZ,801770.SI
2014-02-28,000033.SZ,801210.SI
2014-02-28,000034.SZ,801770.SI
2014-02-28,000035.SZ,801770.SI
2014-02-28,000036.SZ,801180.SI
2014-02-28,000037.SZ,801160.SI
2014-02-28,000038.SZ,801180.SI
2014-02-28,000039.SZ,801890.SI
2014-02-28,000040.SZ,801180.SI
2014-02-28,000042.SZ,801180.SI
2014-02-28,000043.SZ,801180.SI
2014-02-28,000045.SZ,801130.SI
2014-02-28,000046.SZ,801180.SI
2014-02-28,000048.SZ,801010.SI
2014-02-28,000049.SZ,801080.SI
2014-02-28,000050.SZ,801080.SI
2014-02-28,000055.SZ,801720.SI
2014-02-28,000056.SZ,801200.SI
2014-02-28,000058.SZ,801200.SI
2014-02-28,000059.SZ,801030.SI
2014-02-28,000060.SZ,801050.SI
2014-02-28,000061.SZ,801200.SI
2014-02-28,000062.SZ,801200.SI
2014-02-28,000063.SZ,801770.SI
2014-02-28,000065.SZ,801720.SI
2014-02-28,000066.SZ,801750.SI
2014-02-28,000068.SZ,801230.SI
2014-02-28,000069.SZ,801180.SI
2014-02-28,000070.SZ,801770.SI
2014-02-28,000078.SZ,801150.SI
2014-02-28,000088.SZ,801170.SI
2014-02-28,000089.SZ,801170.SI
2014-02-28,000090.SZ,801180.SI
2014-02-28,000096.SZ,801030.SI
2014-02-28,000099.SZ,801170.SI
2014-02-28,000100.SZ,801110.SI
2014-02-28,000150.SZ,801180.SI
2014-02-28,000151.SZ,801200.SI
2014-02-28,000153.SZ,801150.SI
2014-02-28,000155.SZ,801030.SI
2014-02-28,000156.SZ,801760.SI
2014-02-28,000157.SZ,801890.SI
2014-02-28,000158.SZ,801130.SI
2014-02-28,000159.SZ,801020.SI
2014-02-28,000301.SZ,801200.SI
2014-02-28,000333.SZ,801110.SI
2014-02-28,000338.SZ,801880.SI
2014-02-28,000400.SZ,801730.SI
2014-02-28,000401.SZ,801710.SI
2014-02-28,000402.SZ,801180.SI
2014-02-28,000403.SZ,801150.SI
2014-02-28,000404.SZ,801110.SI
2014-02-28,000407.SZ,801030.SI
2014-02-28,000408.SZ,801200.SI
2014-02-28,000409.SZ,801020.SI
2014-02-28,000410.SZ,801890.SI
2014-02-28,000411.SZ,801150.SI
2014-02-28,000413.SZ,801080.SI
2014-02-28,000415.SZ,801790.SI
2014-02-28,000416.SZ,801200.SI
2014-02-28,000417.SZ,801200.SI
2014-02-28,000418.SZ,801110.SI
2014-02-28,000419.SZ,801200.SI
2014-02-28,000420.SZ,801030.SI
2014-02-28,000421.SZ,801170.SI
2014-02-28,000422.SZ,801030.SI
2014-02-28,000423.SZ,801150.SI
2014-02-28,000425.SZ,801890.SI
2014-02-28,000426.SZ,801050.SI
2014-02-28,000428.SZ,801210.SI
2014-02-28,000429.SZ,801170.SI
2014-02-28,000430.SZ,801210.SI
2014-02-28,000488.SZ,801140.SI
2014-02-28,000498.SZ,801720.SI
2014-02-28,000501.SZ,801200.SI
2014-02-28,000502.SZ,801180.SI
2014-02-28,000503.SZ,801760.SI
2014-02-28,000504.SZ,801760.SI
2014-02-28,000505.SZ,801180.SI
2014-02-28,000506.SZ,801180.SI
2014-02-28,000507.SZ,801170.SI
2014-02-28,000509.SZ,801710.SI
2014-02-28,000510.SZ,801030.SI
2014-02-28,000511.SZ,801180.SI
2014-02-28,000513.SZ,801150.SI
2014-02-28,000514.SZ,801180.SI
2014-02-28,000516.SZ,801200.SI
2014-02-28,000517.SZ,801180.SI
2014-02-28,000518.SZ,801150.SI
2014-02-28,000519.SZ,801890.SI
2014-02-28,000520.SZ,801170.SI
2014-02-28,000521.SZ,801110.SI
2014-02-28,000523.SZ,801030.SI
2014-02-28,000524.SZ,801210.SI
2014-02-28,000525.SZ,801030.SI
2014-02-28,000526.SZ,801180.SI
2014-02-28,000528.SZ,801890.SI
2014-02-28,000529.SZ,801230.SI
2014-02-28,000530.SZ,801890.SI
2014-02-28,000531.SZ,801160.SI
2014-02-28,000532.SZ,801080.SI
2014-02-28,000533.SZ,801110.SI
2014-02-28,000534.SZ,801180.SI
2014-02-28,000536.SZ,801080.SI
2014-02-28,000537.SZ,801180.SI
2014-02-28,000538.SZ,801150.SI
2014-02-28,000539.SZ,801160.SI
2014-02-28,000540.SZ,801180.SI
2014-02-28,000541.SZ,801080.SI
2014-02-28,000543.SZ,801160.SI
2014-02-28,000544.SZ,801160.SI
2014-02-28,000545.SZ,801150.SI
2014-02-28,000546.SZ,801180.SI
2014-02-28,000547.SZ,801230.SI
2014-02-28,000548.SZ,801170.SI
2014-02-28,000550.SZ,801880.SI
2014-02-28,000551.SZ,801230.SI
2014-02-28,000552.SZ,801020.SI
2014-02-28,000553.SZ,801030.SI
2014-02-28,000554.SZ,801030.SI
2014-02-28,000555.SZ,801770.SI
2014-02-28,000557.SZ,801120.SI
2014-02-28,000558.SZ,801180.SI
2014-02-28,000559.SZ,801880.SI
2014-02-28,000560.SZ,801200.SI
2014-02-28,000561.SZ,801770.SI
2014-02-28,000562.SZ,801790.SI
2014-02-28,000563.SZ,801790.SI
2014-02-28,000564.SZ,801200.SI
2014-02-28,000565.SZ,801030.SI
2014-02-28,000566.SZ,801150.SI
2014-02-28,000567.SZ,801180.SI
2014-02-28,000568.SZ,801120.SI
2014-02-28,000570.SZ,801890.SI
2014-02-28,000571.SZ,801020.SI
2014-02-28,000572.SZ,801880.SI
2014-02-28,000573.SZ,801180.SI
2014-02-28,000576.SZ,801140.SI
2014-02-28,000581.SZ,801880.SI
2014-02-28,000582.SZ,801170.SI
2014-02-28,000584.SZ,801030.SI
2014-02-28,000585.SZ,801730.SI
2014-02-28,000586.SZ,801770.SI
2014-02-28,000587.SZ,801140.SI
2014-02-28,000589.SZ,801030.SI
2014-02-28,000590.SZ,801150.SI
2014-02-28,000591.SZ,801150.SI
2014-02-28,000592.SZ,801140.SI
2014-02-28,000593.SZ,801230.SI
2014-02-28,000594.SZ,801170.SI
2014-02-28,000595.SZ,801890.SI
2014-02-28,000596.SZ,801120.SI
2014-02-28,000597.SZ,801150.SI
2014-02-28,000598.SZ,801160.SI
2014-02-28,000599.SZ,801030.SI
2014-02-28,000600.SZ,801160.SI
2014-02-28,000601.SZ,801160.SI
2014-02-28,000603.SZ,801050.SI
2014-02-28,000605.SZ,801150.SI
2014-02-28,000606.SZ,801150.SI
2014-02-28,000607.SZ,801890.SI
2014-02-28,000608.SZ,801180.SI
2014-02-28,000609.SZ,801180.SI
2014-02-28,000610.SZ,801210.SI
2014-02-28,000611.SZ,801130.SI
2014-02-28,000612.SZ,801050.SI
2014-02-28,000613.SZ,801210.SI
2014-02-28,000615.SZ,801030.SI
2014-02-28,000616.SZ,801180.SI
2014-02-28,000617.SZ,801890.SI
2014-02-28,000619.SZ,801710.SI
2014-02-28,000620.SZ,801180.SI
2014-02-28,000622.SZ,801880.SI
2014-02-28,000623.SZ,801790.SI
2014-02-28,000625.SZ,801880.SI
2014-02-28,000626.SZ,801200.SI
2014-02-28,000627.SZ,801030.SI
2014-02-28,000628.SZ,801230.SI
2014-02-28,000629.SZ,801020.SI
2014-02-28,000630.SZ,801050.SI
2014-02-28,000631.SZ,801180.SI
2014-02-28,000632.SZ,801230.SI
2014-02-28,000633.SZ,801890.SI
2014-02-28,000635.SZ,801030.SI
2014-02-28,000636.SZ,801080.SI
2014-02-28,000637.SZ,801030.SI
2014-02-28,000638.SZ,801180.SI
2014-02-28,000639.SZ,801010.SI
2014-02-28,000650.SZ,801150.SI
2014-02-28,000651.SZ,801110.SI
2014-02-28,000652.SZ,801230.SI
2014-02-28,000655.SZ,801020.SI
2014-02-28,000656.SZ,801180.SI
2014-02-28,000657.SZ,801050.SI
2014-02-28,000659.SZ,801140.SI
2014-02-28,000661.SZ,801150.SI
2014-02-28,000662.SZ,801030.SI
2014-02-28,000663.SZ,801010.SI
2014-02-28,000665.SZ,801760.SI
2014-02-28,000666.SZ,801790.SI
2014-02-28,000667.SZ,801180.SI
2014-02-28,000668.SZ,801180.SI
2014-02-28,000669.SZ,801160.SI
2014-02-28,000670.SZ,801180.SI
2014-02-28,000671.SZ,801180.SI
2014-02-28,000672.SZ,801710.SI
2014-02-28,000673.SZ,801760.SI
2014-02-28,000676.SZ,801890.SI
2014-02-28,000677.SZ,801030.SI
2014-02-28,000678.SZ,801880.SI
2014-02-28,000679.SZ,801200.SI
2014-02-28,000680.SZ,801890.SI
2014-02-28,000681.SZ,801230.SI
2014-02-28,000682.SZ,801730.SI
2014-02-28,000683.SZ,801020.SI
2014-02-28,000685.SZ,801160.SI
2014-02-28,000686.SZ,801790.SI
2014-02-28,000687.SZ,801030.SI
2014-02-28,000688.SZ,801050.SI
2014-02-28,000690.SZ,801160.SI
2014-02-28,000691.SZ,801180.SI
2014-02-28,000692.SZ,801160.SI
2014-02-28,000693.SZ,801050.SI
2014-02-28,000695.SZ,801160.SI
2014-02-28,000697.SZ,801050.SI
2014-02-28,000698.SZ,801030.SI
2014-02-28,000700.SZ,801880.SI
2014-02-28,000701.SZ,801230.SI
2014-02-28,000702.SZ,801010.SI
2014-02-28,000703.SZ,801030.SI
2014-02-28,000705.SZ,801150.SI
2014-02-28,000707.SZ,801030.SI
2014-02-28,000708.SZ,801040.SI
2014-02-28,000709.SZ,801040.SI
2014-02-28,000710.SZ,801880.SI
2014-02-28,000711.SZ,801230.SI
2014-02-28,000712.SZ,801160.SI
2014-02-28,000713.SZ,801010.SI
2014-02-28,000715.SZ,801200.SI
2014-02-28,000716.SZ,801120.SI
2014-02-28,000717.SZ,801040.SI
2014-02-28,000718.SZ,801180.SI
2014-02-28,000719.SZ,801760.SI
2014-02-28,000720.SZ,801160.SI
2014-02-28,000721.SZ,801210.SI
2014-02-28,000722.SZ,801160.SI
2014-02-28,000723.SZ,801020.SI
2014-02-28,000725.SZ,801080.SI
2014-02-28,000726.SZ,801130.SI
2014-02-28,000727.SZ,801080.SI
2014-02-28,000728.SZ,801790.SI
2014-02-28,000729.SZ,801120.SI
2014-02-28,000731.SZ,801030.SI
2014-02-28,000732.SZ,801180.SI
2014-02-28,000733.SZ,801080.SI
2014-02-28,000735.SZ,801010.SI
2014-02-28,000736.SZ,801180.SI
2014-02-28,000737.SZ,801030.SI
2014-02-28,000738.SZ,801740.SI
2014-02-28,000739.SZ,801150.SI
2014-02-28,000748.SZ,801750.SI
2014-02-28,000750.SZ,801790.SI
2014-02-28,000752.SZ,801120.SI
2014-02-28,000753.SZ,801200.SI
2014-02-28,000755.SZ,801030.SI
2014-02-28,000756.SZ,801150.SI
2014-02-28,000757.SZ,801880.SI
2014-02-28,000758.SZ,801050.SI
2014-02-28,000759.SZ,801200.SI
2014-02-28,000760.SZ,801880.SI
2014-02-28,000761.SZ,801040.SI
2014-02-28,000762.SZ,801020.SI
2014-02-28,000766.SZ,801150.SI
2014-02-28,000767.SZ,801160.SI
2014-02-28,000768.SZ,801740.SI
2014-02-28,000776.SZ,801790.SI
2014-02-28,000777.SZ,801890.SI
2014-02-28,000778.SZ,801040.SI
2014-02-28,000779.SZ,801130.SI
2014-02-28,000780.SZ,801020.SI
2014-02-28,000782.SZ,801030.SI
2014-02-28,000783.SZ,801790.SI
2014-02-28,000785.SZ,801200.SI
2014-02-28,000786.SZ,801710.SI
2014-02-28,000788.SZ,801150.SI
2014-02-28,000789.SZ,801710.SI
2014-02-28,000790.SZ,801150.SI
2014-02-28,000791.SZ,801160.SI
2014-02-28,000792.SZ,801030.SI
2014-02-28,000793.SZ,801760.SI
2014-02-28,000795.SZ,801050.SI
2014-02-28,000796.SZ,801120.SI
2014-02-28,000797.SZ,801180.SI
2014-02-28,000798.SZ,801010.SI
2014-02-28,000799.SZ,801120.SI
2014-02-28,000800.SZ,801880.SI
2014-02-28,000801.SZ,801110.SI
2014-02-28,000802.SZ,801210.SI
2014-02-28,000803.SZ,801180.SI
2014-02-28,000806.SZ,801730.SI
2014-02-28,000807.SZ,801050.SI
2014-02-28,000809.SZ,801180.SI
2014-02-28,000810.SZ,801130.SI
2014-02-28,000811.SZ,801890.SI
2014-02-28,000812.SZ,801140.SI
2014-02-28,000813.SZ,801230.SI
2014-02-28,000815.SZ,801140.SI
2014-02-28,000816.SZ,801890.SI
2014-02-28,000818.SZ,801030.SI
2014-02-28,000819.SZ,801030.SI
2014-02-28,000820.SZ,801140.SI
2014-02-28,000821.SZ,801890.SI
2014-02-28,000822.SZ,801030.SI
2014-02-28,000823.SZ,801080.SI
2014-02-28,000825.SZ,801040.SI
2014-02-28,000826.SZ,801160.SI
2014-02-28,000828.SZ,801170.SI
2014-02-28,000829.SZ,801200.SI
2014-02-28,000830.SZ,801030.SI
2014-02-28,000831.SZ,801050.SI
2014-02-28,000833.SZ,801140.SI
2014-02-28,000835.SZ,801020.SI
2014-02-28,000836.SZ,801770.SI
2014-02-28,000837.SZ,801890.SI
2014-02-28,000838.SZ,801180.SI
2014-02-28,000839.SZ,801230.SI
2014-02-28,000848.SZ,801120.SI
2014-02-28,000850.SZ,801130.SI
2014-02-28,000851.SZ,801770.SI
2014-02-28,000852.SZ,801890.SI
2014-02-28,000856.SZ,801890.SI
2014-02-28,000858.SZ,801120.SI
2014-02-28,000859.SZ,801030.SI
2014-02-28,000860.SZ,801010.SI
2014-02-28,000861.SZ,801200.SI
2014-02-28,000862.SZ,801730.SI
2014-02-28,000863.SZ,801180.SI
2014-02-28,000868.SZ,801880.SI
2014-02-28,000869.SZ,801120.SI
2014-02-28,000875.SZ,801160.SI
2014-02-28,000876.SZ,801010.SI
2014-02-28,000877.SZ,801710.SI
2014-02-28,000878.SZ,801050.SI
2014-02-28,000880.SZ,801890.SI
2014-02-28,000881.SZ,801230.SI
2014-02-28,000882.SZ,801200.SI
2014-02-28,000883.SZ,801160.SI
2014-02-28,000885.SZ,801710.SI
2014-02-28,000886.SZ,801170.SI
2014-02-28,000887.SZ,801880.SI
2014-02-28,000888.SZ,801210.SI
2014-02-28,000889.SZ,801200.SI
2014-02-28,000890.SZ,801890.SI
2014-02-28,000892.SZ,801230.SI
2014-02-28,000893.SZ,801010.SI
2014-02-28,000895.SZ,801120.SI
2014-02-28,000897.SZ,801180.SI
2014-02-28,000898.SZ,801040.SI
2014-02-28,000899.SZ,801160.SI
2014-02-28,000900.SZ,801170.SI
2014-02-28,000901.SZ,801890.SI
2014-02-28,000903.SZ,801880.SI
2014-02-28,000905.SZ,801170.SI
2014-02-28,000906.SZ,801040.SI
2014-02-28,000908.SZ,801890.SI
2014-02-28,000909.SZ,801180.SI
2014-02-28,000910.SZ,801140.SI
2014-02-28,000911.SZ,801010.SI
2014-02-28,000912.SZ,801030.SI
2014-02-28,000913.SZ,801880.SI
2014-02-28,000915.SZ,801150.SI
2014-02-28,000916.SZ,801170.SI
2014-02-28,000917.SZ,801760.SI
2014-02-28,000918.SZ,801180.SI
2014-02-28,000919.SZ,801150.SI
2014-02-28,000920.SZ,801890.SI
2014-02-28,000921.SZ,801110.SI
2014-02-28,000922.SZ,801730.SI
2014-02-28,000923.SZ,801890.SI
2014-02-28,000925.SZ,801160.SI
2014-02-28,000926.SZ,801180.SI
2014-02-28,000927.SZ,801880.SI
2014-02-28,000928.SZ,801050.SI
2014-02-28,000929.SZ,801120.SI
2014-02-28,000930.SZ,801010.SI
2014-02-28,000931.SZ,801180.SI
2014-02-28,000932.SZ,801040.SI
2014-02-28,000933.SZ,801020.SI
2014-02-28,000935.SZ,801710.SI
2014-02-28,000936.SZ,801030.SI
2014-02-28,000937.SZ,801020.SI
2014-02-28,000938.SZ,801750.SI
2014-02-28,000939.SZ,801160.SI
2014-02-28,000948.SZ,801750.SI
2014-02-28,000949.SZ,801030.SI
2014-02-28,000950.SZ,801030.SI
2014-02-28,000951.SZ,801880.SI
2014-02-28,000952.SZ,801150.SI
2014-02-28,000953.SZ,801030.SI
2014-02-28,000955.SZ,801130.SI
2014-02-28,000957.SZ,801880.SI
2014-02-28,000958.SZ,801160.SI
2014-02-28,000959.SZ,801040.SI
2014-02-28,000960.SZ,801050.SI
2014-02-28,000961.SZ,801180.SI
2014-02-28,000962.SZ,801050.SI
2014-02-28,000963.SZ,801150.SI
2014-02-28,000965.SZ,801180.SI
2014-02-28,000966.SZ,801160.SI
2014-02-28,000967.SZ,801730.SI
2014-02-28,000968.SZ,801020.SI
2014-02-28,000969.SZ,801050.SI
2014-02-28,000970.SZ,801050.SI
2014-02-28,000971.SZ,801130.SI
2014-02-28,000972.SZ,801010.SI
2014-02-28,000973.SZ,801030.SI
2014-02-28,000975.SZ,801050.SI
2014-02-28,000976.SZ,801030.SI
2014-02-28,000977.SZ,801750.SI
2014-02-28,000978.SZ,801210.SI
2014-02-28,000979.SZ,801180.SI
2014-02-28,000980.SZ,801880.SI
2014-02-28,000981.SZ,801180.SI
2014-02-28,000982.SZ,801130.SI
2014-02-28,000983.SZ,801020.SI
2014-02-28,000985.SZ,801030.SI
2014-02-28,000987.SZ,801200.SI
2014-02-28,000988.SZ,801080.SI
2014-02-28,000989.SZ,801150.SI
2014-02-28,000990.SZ,801150.SI
2014-02-28,000993.SZ,801160.SI
2014-02-28,000995.SZ,801120.SI
2014-02-28,000996.SZ,801790.SI
2014-02-28,000997.SZ,801750.SI
2014-02-28,000998.SZ,801010.SI
2014-02-28,000999.SZ,801150.SI
2014-02-28,001696.SZ,801880.SI
2014-02-28,001896.SZ,801160.SI
2014-02-28,002001.SZ,801150.SI
2014-02-28,002002.SZ,801030.SI
2014-02-28,002003.SZ,801130.SI
2014-02-28,002004.SZ,801030.SI
2014-02-28,002005.SZ,801080.SI
2014-02-28,002006.SZ,801730.SI
2014-02-28,002007.SZ,801150.SI
2014-02-28,002008.SZ,801080.SI
2014-02-28,002009.SZ,801890.SI
2014-02-28,002010.SZ,801030.SI
2014-02-28,002011.SZ,801110.SI
2014-02-28,002012.SZ,801140.SI
2014-02-28,002013.SZ,801740.SI
2014-02-28,002014.SZ,801140.SI
2014-02-28,002015.SZ,801030.SI
2014-02-28,002016.SZ,801180.SI
2014-02-28,002017.SZ,801770.SI
2014-02-28,002018.SZ,801030.SI
2014-02-28,002019.SZ,801150.SI
2014-02-28,002020.SZ,801150.SI
2014-02-28,002021.SZ,801890.SI
2014-02-28,002022.SZ,801150.SI
2014-02-28,002023.SZ,801740.SI
2014-02-28,002024.SZ,801200.SI
2014-02-28,002025.SZ,801080.SI
2014-02-28,002026.SZ,801890.SI
2014-02-28,002027.SZ,801750.SI
2014-02-28,002028.SZ,801730.SI
2014-02-28,002029.SZ,801130.SI
2014-02-28,002030.SZ,801150.SI
2014-02-28,002031.SZ,801890.SI
2014-02-28,002032.SZ,801110.SI
2014-02-28,002033.SZ,801210.SI
2014-02-28,002034.SZ,801130.SI
2014-02-28,002035.SZ,801110.SI
2014-02-28,002036.SZ,801130.SI
2014-02-28,002037.SZ,801030.SI
2014-02-28,002038.SZ,801150.SI
2014-02-28,002039.SZ,801160.SI
2014-02-28,002040.SZ,801170.SI
2014-02-28,002041.SZ,801010.SI
2014-02-28,002042.SZ,801130.SI
2014-02-28,002043.SZ,801710.SI
2014-02-28,002044.SZ,801130.SI
2014-02-28,002045.SZ,801080.SI
2014-02-28,002046.SZ,801890.SI
2014-02-28,002047.SZ,801140.SI
2014-02-28,002048.SZ,801880.SI
2014-02-28,002049.SZ,801080.SI
2014-02-28,002050.SZ,801110.SI
2014-02-28,002051.SZ,801720.SI
2014-02-28,002052.SZ,801110.SI
2014-02-28,002053.SZ,801030.SI
2014-02-28,002054.SZ,801030.SI
2014-02-28,002055.SZ,801080.SI
2014-02-28,002056.SZ,801080.SI
2014-02-28,002057.SZ,801050.SI
2014-02-28,002058.SZ,801730.SI
2014-02-28,002059.SZ,801210.SI
2014-02-28,002060.SZ,801720.SI
2014-02-28,002061.SZ,801030.SI
2014-02-28,002062.SZ,801720.SI
2014-02-28,002063.SZ,801750.SI
2014-02-28,002064.SZ,801030.SI
2014-02-28,002065.SZ,801750.SI
2014-02-28,002066.SZ,801710.SI
2014-02-28,002067.SZ,801140.SI
2014-02-28,002068.SZ,801030.SI
2014-02-28,002069.SZ,801010.SI
2014-02-28,002070.SZ,801130.SI
2014-02-28,002071.SZ,801140.SI
2014-02-28,002072.SZ,801130.SI
2014-02-28,002073.SZ,801890.SI
2014-02-28,002074.SZ,801730.SI
2014-02-28,002075.SZ,801040.SI
2014-02-28,002076.SZ,801080.SI
2014-02-28,002077.SZ,801180.SI
2014-02-28,002078.SZ,801140.SI
2014-02-28,002079.SZ,801080.SI
2014-02-28,002080.SZ,801030.SI
2014-02-28,002081.SZ,801720.SI
2014-02-28,002082.SZ,801710.SI
2014-02-28,002083.SZ,801130.SI
2014-02-28,002084.SZ,801140.SI
2014-02-28,002085.SZ,801880.SI
2014-02-28,002086.SZ,801010.SI
2014-02-28,002087.SZ,801130.SI
2014-02-28,002088.SZ,801710.SI
2014-02-28,002089.SZ,801770.SI
2014-02-28,002090.SZ,801730.SI
2014-02-28,002091.SZ,801200.SI
2014-02-28,002092.SZ,801030.SI
2014-02-28,002093.SZ,801770.SI
2014-02-28,002094.SZ,801140.SI
2014-02-28,002095.SZ,801760.SI
2014-02-28,002096.SZ,801030.SI
2014-02-28,002097.SZ,801890.SI
2014-02-28,002098.SZ,801130.SI
2014-02-28,002099.SZ,801150.SI
2014-02-28,002100.SZ,801010.SI
2014-02-28,002101.SZ,801880.SI
2014-02-28,002102.SZ,801140.SI
2014-02-28,002103.SZ,801140.SI
2014-02-28,002104.SZ,801770.SI
2014-02-28,002105.SZ,801880.SI
2014-02-28,002106.SZ,801080.SI
2014-02-28,002107.SZ,801150.SI
2014-02-28,002108.SZ,801030.SI
2014-02-28,002109.SZ,801030.SI
2014-02-28,002110.SZ,801040.SI
2014-02-28,002111.SZ,801890.SI
2014-02-28,002112.SZ,801730.SI
2014-02-28,002113.SZ,801230.SI
2014-02-28,002114.SZ,801050.SI
2014-02-28,002115.SZ,801770.SI
2014-02-28,002116.SZ,801720.SI
2014-02-28,002117.SZ,801140.SI
2014-02-28,002118.SZ,801150.SI
2014-02-28,002119.SZ,801080.SI
2014-02-28,002120.SZ,801140.SI
2014-02-28,002121.SZ,801730.SI
2014-02-28,002122.SZ,801890.SI
2014-02-28,002123.SZ,801730.SI
2014-02-28,002124.SZ,801010.SI
2014-02-28,002125.SZ,801030.SI
2014-02-28,002126.SZ,801880.SI
2014-02-28,002127.SZ,801030.SI
2014-02-28,002128.SZ,801020.SI
2014-02-28,002129.SZ,801080.SI
2014-02-28,002130.SZ,801050.SI
2014-02-28,002131.SZ,801890.SI
2014-02-28,002132.SZ,801890.SI
2014-02-28,002133.SZ,801180.SI
2014-02-28,002134.SZ,801080.SI
2014-02-28,002135.SZ,801720.SI
2014-02-28,002136.SZ,801030.SI
2014-02-28,002137.SZ,801080.SI
2014-02-28,002138.SZ,801080.SI
2014-02-28,002139.SZ,801080.SI
2014-02-28,002140.SZ,801720.SI
2014-02-28,002141.SZ,801080.SI
2014-02-28,002142.SZ,801780.SI
2014-02-28,002143.SZ,801010.SI
2014-02-28,002144.SZ,801130.SI
2014-02-28,002145.SZ,801030.SI
2014-02-28,002146.SZ,801180.SI
2014-02-28,002147.SZ,801890.SI
2014-02-28,002148.SZ,801760.SI
2014-02-28,002149.SZ,801050.SI
2014-02-28,002150.SZ,801890.SI
2014-02-28,002151.SZ,801740.SI
2014-02-28,002152.SZ,801750.SI
2014-02-28,002153.SZ,801750.SI
2014-02-28,002154.SZ,801130.SI
