date,secID,factor
2014-01-30,600270.SH,8828446770.0
2014-01-30,600271.SH,19049742000.0
2014-01-30,600272.SH,2398410000.0
2014-01-30,600273.SH,2255400000.0
2014-01-30,600275.SH,1969200111.06
2014-01-30,600276.SH,50967488101.7
2014-01-30,600277.SH,14313688075.0
2014-01-30,600278.SH,5504427929.06
2014-01-30,600279.SH,2647794107.88
2014-01-30,600280.SH,7596235178.28
2014-01-30,600281.SH,2109048302.5
2014-01-30,600282.SH,6743809275.18
2014-01-30,600283.SH,2248400400.0
2014-01-30,600284.SH,7062077600.0
2014-01-30,600285.SH,3319009584.61
2014-01-30,600287.SH,2900325931.36
2014-01-30,600288.SH,3088176000.0
2014-01-30,600289.SH,4703772833.82
2014-01-30,600290.SH,4035928820.28
2014-01-30,600291.SH,3133440000.0
2014-01-30,600292.SH,10846581156.8
2014-01-30,600293.SH,1825863780.0
2014-01-30,600295.SH,8183760000.0
2014-01-30,600297.SH,2065000000.0
2014-01-30,600298.SH,5204895232.83
2014-01-30,600299.SH,2216280054.4
2014-01-30,600300.SH,7172880000.0
2014-01-30,600301.SH,1279205881.6
2014-01-30,600302.SH,1401339706.2
2014-01-30,600303.SH,2338239403.72
2014-01-30,600305.SH,5373359000.0
2014-01-30,600306.SH,1362762722.7
2014-01-30,600307.SH,14906790669.1
2014-01-30,600308.SH,3245820744.82
2014-01-30,600309.SH,42770980761.6
2014-01-30,600310.SH,2819953500.0
2014-01-30,600311.SH,3321344000.0
2014-01-30,600312.SH,9377162680.85
2014-01-30,600313.SH,2725271380.16
2014-01-30,600315.SH,23246361804.3
2014-01-30,600316.SH,13531950841.4
2014-01-30,600317.SH,7163434523.32
2014-01-30,600318.SH,2112660000.0
2014-01-30,600319.SH,1215036900.0
2014-01-30,600320.SH,14795292748.1
2014-01-30,600321.SH,2373568800.0
2014-01-30,600322.SH,3416613000.0
2014-01-30,600323.SH,8057268474.71
2014-01-30,600325.SH,5613103409.4
2014-01-30,600326.SH,3217536000.0
2014-01-30,600327.SH,2514650938.66
2014-01-30,600328.SH,2510235029.7
2014-01-30,600329.SH,8827346116.8
2014-01-30,600330.SH,6718417944.0
2014-01-30,600331.SH,4210560000.0
2014-01-30,600332.SH,35008245021.5
2014-01-30,600333.SH,3972148560.0
2014-01-30,600335.SH,8405669151.07
2014-01-30,600336.SH,3417180720.0
2014-01-30,600337.SH,3954883360.09
2014-01-30,600338.SH,1119416664.31
2014-01-30,600339.SH,2526535986.56
2014-01-30,600340.SH,25928442414.0
2014-01-30,600343.SH,4735491102.16
2014-01-30,600345.SH,2665080000.0
2014-01-30,600346.SH,1614700000.0
2014-01-30,600348.SH,14405950000.0
2014-01-30,600350.SH,13663711033.9
2014-01-30,600351.SH,4906280000.0
2014-01-30,600352.SH,17876031381.0
2014-01-30,600353.SH,1775245800.0
2014-01-30,600354.SH,2780850916.8
2014-01-30,600355.SH,1291734150.0
2014-01-30,600356.SH,1380235292.29
2014-01-30,600358.SH,1775520000.0
2014-01-30,600359.SH,2259840000.0
2014-01-30,600360.SH,3048270400.0
2014-01-30,600361.SH,2789735176.42
2014-01-30,600362.SH,46365946733.0
2014-01-30,600363.SH,3778421910.0
2014-01-30,600365.SH,1594000000.0
2014-01-30,600366.SH,6765645412.5
2014-01-30,600367.SH,2352896000.0
2014-01-30,600368.SH,3418586281.2
2014-01-30,600369.SH,21506855244.1
2014-01-30,600370.SH,1374449052.52
2014-01-30,600371.SH,1573374000.0
2014-01-30,600372.SH,45579911723.6
2014-01-30,600373.SH,14788083344.9
2014-01-30,600375.SH,5574078187.91
2014-01-30,600376.SH,10044216000.0
2014-01-30,600377.SH,27757988725.0
2014-01-30,600378.SH,3373143864.2
2014-01-30,600379.SH,1818467184.6
2014-01-30,600380.SH,7543679152.96
2014-01-30,600381.SH,3331838411.2
2014-01-30,600382.SH,2515254976.0
2014-01-30,600383.SH,27052626860.6
2014-01-30,600386.SH,3269952000.0
2014-01-30,600387.SH,7478757000.0
2014-01-30,600388.SH,12785838000.0
2014-01-30,600389.SH,6779520000.0
2014-01-30,600390.SH,4008145847.4
2014-01-30,600391.SH,4394021874.77
2014-01-30,600392.SH,7023917950.98
2014-01-30,600393.SH,1434000000.0
2014-01-30,600395.SH,10195119463.8
2014-01-30,600396.SH,3040325351.0
2014-01-30,600397.SH,3811345545.7
2014-01-30,600398.SH,5683649845.62
2014-01-30,600399.SH,3218800000.0
2014-01-30,600400.SH,2667502286.4
2014-01-30,600401.SH,8374257593.52
2014-01-30,600403.SH,15588096861.0
2014-01-30,600405.SH,2927686282.36
2014-01-30,600406.SH,34248242249.1
2014-01-30,600408.SH,2517000000.0
2014-01-30,600409.SH,8123192287.93
2014-01-30,600410.SH,4780652103.2
2014-01-30,600415.SH,14968838984.0
2014-01-30,600416.SH,4460191692.86
2014-01-30,600418.SH,9803831452.38
2014-01-30,600419.SH,1494536879.5
2014-01-30,600420.SH,4459867731.0
2014-01-30,600421.SH,1320300000.0
2014-01-30,600422.SH,7460516970.99
2014-01-30,600423.SH,1645311753.56
2014-01-30,600425.SH,5142887020.78
2014-01-30,600426.SH,5912475000.0
2014-01-30,600428.SH,5122052570.79
2014-01-30,600429.SH,6363150000.0
2014-01-30,600432.SH,6813420952.8
2014-01-30,600433.SH,14330971200.0
2014-01-30,600435.SH,9449735400.0
2014-01-30,600436.SH,13950302712.2
2014-01-30,600438.SH,7296789013.76
2014-01-30,600439.SH,3999681888.0
2014-01-30,600444.SH,1289400000.0
2014-01-30,600446.SH,6473213250.0
2014-01-30,600448.SH,1343160000.0
2014-01-30,600449.SH,3525209806.58
2014-01-30,600452.SH,1481600000.0
2014-01-30,600455.SH,834438880.0
2014-01-30,600456.SH,5154583086.0
2014-01-30,600458.SH,6263667211.24
2014-01-30,600459.SH,3695846326.69
2014-01-30,600460.SH,6341369600.0
2014-01-30,600461.SH,2527800000.0
2014-01-30,600462.SH,2524779400.0
2014-01-30,600463.SH,1879920000.0
2014-01-30,600466.SH,2067717577.05
2014-01-30,600467.SH,3762060332.8
2014-01-30,600468.SH,4552796160.0
2014-01-30,600469.SH,2924548754.4
2014-01-30,600470.SH,2967904000.0
2014-01-30,600475.SH,3046400000.0
2014-01-30,600476.SH,1599425100.0
2014-01-30,600477.SH,1686987909.88
2014-01-30,600478.SH,7543170221.4
2014-01-30,600479.SH,3743179776.0
2014-01-30,600480.SH,2369232188.9
2014-01-30,600481.SH,8854436064.2
2014-01-30,600482.SH,5234093000.0
2014-01-30,600483.SH,1843410919.68
2014-01-30,600485.SH,2940794920.0
2014-01-30,600486.SH,5960388962.58
2014-01-30,600487.SH,4336307654.7
2014-01-30,600488.SH,3843419840.0
2014-01-30,600489.SH,23516398088.0
2014-01-30,600490.SH,10239900000.0
2014-01-30,600491.SH,3155508000.0
2014-01-30,600493.SH,1327360000.0
2014-01-30,600495.SH,5331981302.04
2014-01-30,600496.SH,4023842760.0
2014-01-30,600497.SH,15074750445.6
2014-01-30,600498.SH,14022248592.0
2014-01-30,600499.SH,15250432743.0
2014-01-30,600500.SH,15664255285.9
2014-01-30,600501.SH,3807193608.0
2014-01-30,600502.SH,3764475000.0
2014-01-30,600503.SH,4282925760.0
2014-01-30,600505.SH,3456099900.0
2014-01-30,600506.SH,1261416695.42
2014-01-30,600507.SH,4455672429.6
2014-01-30,600508.SH,6128648640.0
2014-01-30,600509.SH,7308971449.02
2014-01-30,600510.SH,4407195758.0
2014-01-30,600511.SH,9901584000.0
2014-01-30,600512.SH,2232930187.68
2014-01-30,600513.SH,1808320181.06
2014-01-30,600515.SH,3001696365.6
2014-01-30,600516.SH,12257613495.1
2014-01-30,600517.SH,12410652832.4
2014-01-30,600518.SH,37773914817.9
2014-01-30,600519.SH,1.37247396e+11
2014-01-30,600520.SH,1053532800.0
2014-01-30,600521.SH,10256047659.3
2014-01-30,600522.SH,8355420084.78
2014-01-30,600523.SH,3419318592.0
2014-01-30,600525.SH,8013373839.36
2014-01-30,600526.SH,4079066736.25
2014-01-30,600527.SH,4868682597.3
2014-01-30,600528.SH,6566400000.0
2014-01-30,600529.SH,2733376778.82
2014-01-30,600530.SH,2393040000.0
2014-01-30,600531.SH,2583444290.0
2014-01-30,600532.SH,2769678456.0
2014-01-30,600533.SH,3276000000.0
2014-01-30,600535.SH,46312664605.4
2014-01-30,600536.SH,9710740224.57
2014-01-30,600537.SH,5742998777.82
2014-01-30,600538.SH,1463091840.0
2014-01-30,600539.SH,1223600000.0
2014-01-30,600540.SH,1586192403.76
2014-01-30,600543.SH,2218939200.0
2014-01-30,600545.SH,3980378232.42
2014-01-30,600546.SH,8167719296.8
2014-01-30,600547.SH,23466464007.9
2014-01-30,600548.SH,7654503844.26
2014-01-30,600549.SH,14232922600.0
2014-01-30,600550.SH,5437043987.76
2014-01-30,600551.SH,11689622590.6
2014-01-30,600552.SH,4662144231.28
2014-01-30,600555.SH,4014780000.0
2014-01-30,600556.SH,1350194481.36
2014-01-30,600557.SH,15125383085.5
2014-01-30,600558.SH,1552361026.86
2014-01-30,600559.SH,3106600000.0
2014-01-30,600560.SH,2252110185.0
2014-01-30,600561.SH,2448871120.0
2014-01-30,600562.SH,5529394284.66
2014-01-30,600563.SH,5917500000.0
2014-01-30,600565.SH,2340000000.0
2014-01-30,600566.SH,16568426386.1
2014-01-30,600567.SH,7496209827.88
2014-01-30,600568.SH,3457178348.8
2014-01-30,600569.SH,4021389941.52
2014-01-30,600570.SH,13604070063.6
2014-01-30,600571.SH,4052583600.0
2014-01-30,600572.SH,10937696000.0
2014-01-30,600573.SH,1495000000.0
2014-01-30,600575.SH,7695535322.08
2014-01-30,600576.SH,1613888866.0
2014-01-30,600577.SH,2852453752.2
2014-01-30,600578.SH,15560371615.0
2014-01-30,600579.SH,2282364869.76
2014-01-30,600580.SH,7285058668.16
2014-01-30,600581.SH,2966157378.45
2014-01-30,600582.SH,9298627200.0
2014-01-30,600583.SH,37227807416.0
2014-01-30,600584.SH,6099905311.5
2014-01-30,600585.SH,84099931928.7
2014-01-30,600586.SH,4438847088.0
2014-01-30,600587.SH,16631405017.4
2014-01-30,600588.SH,18906743351.0
2014-01-30,600589.SH,2870252100.0
2014-01-30,600590.SH,3172065014.08
2014-01-30,600592.SH,2828839282.68
2014-01-30,600593.SH,1212560000.0
2014-01-30,600594.SH,15519228243.0
2014-01-30,600595.SH,5973483582.29
2014-01-30,600596.SH,7090687568.52
2014-01-30,600597.SH,21722584922.7
2014-01-30,600598.SH,14576975253.8
2014-01-30,600599.SH,1620160000.0
2014-01-30,600600.SH,56714257734.1
2014-01-30,600601.SH,6255439931.4
2014-01-30,600602.SH,6298704350.34
2014-01-30,600603.SH,1006298726.4
2014-01-30,600604.SH,5075384742.4
2014-01-30,600605.SH,1199384978.88
2014-01-30,600606.SH,2710814065.47
2014-01-30,600608.SH,2147465209.73
2014-01-30,600609.SH,3070394640.92
2014-01-30,600610.SH,8998706682.0
2014-01-30,600611.SH,9771707835.8
2014-01-30,600612.SH,13088406455.3
2014-01-30,600613.SH,6030558799.5
2014-01-30,600614.SH,5594589596.56
2014-01-30,600615.SH,1746710519.32
2014-01-30,600616.SH,3421637637.6
2014-01-30,600617.SH,12311457794.2
2014-01-30,600618.SH,7042475853.84
2014-01-30,600619.SH,4427143482.45
2014-01-30,600620.SH,4252820253.18
2014-01-30,600621.SH,2992510224.21
2014-01-30,600622.SH,2988105089.62
2014-01-30,600623.SH,7934052080.24
2014-01-30,600624.SH,3254811980.05
2014-01-30,600626.SH,8082563246.08
2014-01-30,600628.SH,4408615948.3
2014-01-30,600629.SH,3104158331.96
2014-01-30,600630.SH,4647985871.18
2014-01-30,600633.SH,24591611675.0
2014-01-30,600634.SH,4175976690.56
2014-01-30,600635.SH,8026964541.04
2014-01-30,600636.SH,4079232098.28
2014-01-30,600637.SH,45540668106.8
2014-01-30,600638.SH,6116687469.2
2014-01-30,600639.SH,10922982470.4
2014-01-30,600640.SH,12291969930.2
2014-01-30,600641.SH,3337497216.72
2014-01-30,600642.SH,19255122076.7
2014-01-30,600643.SH,11861931177.2
2014-01-30,600644.SH,2468189790.36
2014-01-30,600645.SH,9298127218.6
2014-01-30,600647.SH,1465181581.5
2014-01-30,600648.SH,36266820234.8
2014-01-30,600649.SH,22794804442.3
2014-01-30,600650.SH,5262360420.78
2014-01-30,600651.SH,4367875988.01
2014-01-30,600652.SH,2267000435.48
2014-01-30,600653.SH,4173848957.63
2014-01-30,600654.SH,5096541289.5
2014-01-30,600655.SH,10823034479.3
2014-01-30,600656.SH,1153482688.68
2014-01-30,600657.SH,4740449974.62
2014-01-30,600658.SH,6091022721.0
2014-01-30,600660.SH,15362905166.4
2014-01-30,600661.SH,3002872304.25
2014-01-30,600662.SH,5614420478.03
2014-01-30,600663.SH,33114037320.0
2014-01-30,600664.SH,10795430917.1
2014-01-30,600665.SH,2782474517.62
2014-01-30,600666.SH,1964290437.46
2014-01-30,600667.SH,4919962743.36
2014-01-30,600668.SH,3272237204.28
2014-01-30,600671.SH,1510058174.0
2014-01-30,600673.SH,7852659818.12
2014-01-30,600674.SH,21814094358.9
2014-01-30,600675.SH,9724267700.0
2014-01-30,600676.SH,5070758673.12
2014-01-30,600677.SH,5346936624.24
2014-01-30,600678.SH,1748439900.0
2014-01-30,600679.SH,4568766033.04
2014-01-30,600680.SH,3795497596.41
2014-01-30,600681.SH,1028543179.5
2014-01-30,600682.SH,4052618257.35
2014-01-30,600683.SH,3140897011.28
2014-01-30,600684.SH,3314272473.54
2014-01-30,600685.SH,11427546775.6
2014-01-30,600686.SH,3863872656.81
2014-01-30,600687.SH,4465002385.92
2014-01-30,600688.SH,31644000000.0
2014-01-30,600689.SH,1388850180.13
2014-01-30,600690.SH,57627305209.2
2014-01-30,600691.SH,8087886670.2
2014-01-30,600692.SH,2683959808.32
2014-01-30,600693.SH,2038742208.36
2014-01-30,600694.SH,8018519226.9
2014-01-30,600695.SH,4058108000.0
2014-01-30,600696.SH,2257949596.5
2014-01-30,600697.SH,2750632816.75
2014-01-30,600698.SH,3411079214.4
2014-01-30,600699.SH,14268728245.3
2014-01-30,600701.SH,2129798866.72
2014-01-30,600702.SH,3659705000.0
2014-01-30,600703.SH,38097911337.4
2014-01-30,600704.SH,9154172199.72
2014-01-30,600705.SH,25227332324.2
2014-01-30,600706.SH,2207969002.5
2014-01-30,600707.SH,6291910655.52
2014-01-30,600708.SH,3812465782.44
2014-01-30,600710.SH,1863226440.0
2014-01-30,600711.SH,3881950772.32
2014-01-30,600712.SH,2015224832.0
2014-01-30,600713.SH,3793886319.6
2014-01-30,600714.SH,2157161828.49
2014-01-30,600715.SH,1300684800.0
2014-01-30,600716.SH,5450820666.24
2014-01-30,600717.SH,12678002238.4
2014-01-30,600718.SH,19776543287.0
2014-01-30,600719.SH,1229982784.0
2014-01-30,600720.SH,5139041666.84
2014-01-30,600721.SH,1779799942.1
2014-01-30,600722.SH,2680459523.44
2014-01-30,600723.SH,3996533852.78
2014-01-30,600724.SH,5867678748.26
2014-01-30,600725.SH,2119848400.0
2014-01-30,600726.SH,4798687373.32
2014-01-30,600727.SH,1628577856.48
2014-01-30,600728.SH,7606451822.28
2014-01-30,600729.SH,8923299806.75
2014-01-30,600730.SH,2757283209.4
2014-01-30,600731.SH,2346842082.66
2014-01-30,600732.SH,2339047339.2
2014-01-30,600733.SH,3657316860.0
2014-01-30,600734.SH,1712089378.78
2014-01-30,600735.SH,1792502611.9
2014-01-30,600736.SH,4094001792.0
2014-01-30,600737.SH,10403012105.9
2014-01-30,600738.SH,2183696351.84
2014-01-30,600739.SH,21016531166.4
2014-01-30,600740.SH,4800939000.0
2014-01-30,600741.SH,22861321548.8
2014-01-30,600742.SH,3532440780.0
2014-01-30,600743.SH,4326033194.28
2014-01-30,600744.SH,2198992320.0
2014-01-30,600745.SH,4092186200.0
2014-01-30,600746.SH,1964161507.32
2014-01-30,600747.SH,4236027028.02
2014-01-30,600748.SH,7529427567.35
2014-01-30,600749.SH,1516886206.62
2014-01-30,600750.SH,4975288500.0
2014-01-30,600751.SH,4704259281.4
2014-01-30,600753.SH,1269760000.0
2014-01-30,600754.SH,8614277767.2
2014-01-30,600755.SH,6773954669.92
2014-01-30,600756.SH,4011173359.2
2014-01-30,600757.SH,9575700653.97
2014-01-30,600758.SH,1501539124.8
2014-01-30,600759.SH,13055257731.5
2014-01-30,600760.SH,1707478235.1
2014-01-30,600761.SH,5947147140.22
2014-01-30,600763.SH,5824425600.0
2014-01-30,600764.SH,2400412443.52
2014-01-30,600765.SH,9553879296.0
2014-01-30,600766.SH,2681752791.12
2014-01-30,600767.SH,2421172292.2
2014-01-30,600768.SH,872031744.0
2014-01-30,600769.SH,1818639420.0
2014-01-30,600770.SH,12250014000.0
2014-01-30,600771.SH,5848964427.62
2014-01-30,600773.SH,4979848232.7
2014-01-30,600774.SH,1625296843.66
2014-01-30,600775.SH,8133162908.1
2014-01-30,600776.SH,8314720423.68
2014-01-30,600777.SH,4478030677.64
2014-01-30,600778.SH,2678825627.2
2014-01-30,600779.SH,4514162249.52
2014-01-30,600780.SH,5170726378.73
2014-01-30,600781.SH,2385072163.52
2014-01-30,600782.SH,4027065026.34
2014-01-30,600783.SH,11954410261.6
2014-01-30,600784.SH,2468170317.62
2014-01-30,600785.SH,2333601900.0
2014-01-30,600787.SH,9643210171.04
2014-01-30,600789.SH,3018376715.25
2014-01-30,600790.SH,4888654360.17
2014-01-30,600791.SH,1997200800.0
2014-01-30,600792.SH,4048787524.0
2014-01-30,600793.SH,991926000.0
2014-01-30,600794.SH,3538665099.4
2014-01-30,600795.SH,39628808221.4
2014-01-30,600796.SH,1570305170.24
2014-01-30,600797.SH,5481364267.05
2014-01-30,600798.SH,2979416933.64
2014-01-30,600800.SH,3056355235.0
2014-01-30,600801.SH,10148004218.8
2014-01-30,600802.SH,2138492529.6
2014-01-30,600803.SH,11119655285.0
2014-01-30,600804.SH,22514885792.0
2014-01-30,600805.SH,8491927050.12
2014-01-30,600806.SH,2235851443.63
2014-01-30,600807.SH,2283385032.0
2014-01-30,600808.SH,12321089897.6
2014-01-30,600809.SH,14104668253.1
2014-01-30,600810.SH,2551955600.0
2014-01-30,600811.SH,9800815599.12
2014-01-30,600812.SH,6672315380.72
2014-01-30,600814.SH,2085773901.12
2014-01-30,600815.SH,3385164061.17
2014-01-30,600816.SH,6975126190.08
2014-01-30,600817.SH,1300153462.56
2014-01-30,600818.SH,3957023772.1
2014-01-30,600819.SH,5338370753.99
2014-01-30,600820.SH,11012631135.4
2014-01-30,600821.SH,1856556283.5
2014-01-30,600822.SH,5649131490.46
2014-01-30,600823.SH,10617299715.7
2014-01-30,600824.SH,4558667089.86
2014-01-30,600825.SH,9184564201.5
2014-01-30,600826.SH,5910024146.4
2014-01-30,600827.SH,15140737660.1
2014-01-30,600828.SH,2857902681.57
2014-01-30,600829.SH,3705488134.83
2014-01-30,600830.SH,4016213083.48
2014-01-30,600831.SH,4603292847.29
2014-01-30,600832.SH,34380553290.5
2014-01-30,600833.SH,1945312945.84
2014-01-30,600834.SH,3122077658.7
2014-01-30,600835.SH,21733210295.0
2014-01-30,600836.SH,2740543897.5
2014-01-30,600837.SH,98626780942.2
2014-01-30,600838.SH,2930447281.11
2014-01-30,600839.SH,15279768374.8
2014-01-30,600841.SH,8900904554.1
2014-01-30,600843.SH,4336246265.82
2014-01-30,600844.SH,5185613315.88
2014-01-30,600845.SH,10541162637.7
2014-01-30,600846.SH,3423693107.68
2014-01-30,600847.SH,2347516128.0
2014-01-30,600848.SH,2675222163.0
2014-01-30,600850.SH,6422027944.52
2014-01-30,600851.SH,7544104325.0
2014-01-30,600853.SH,1384963757.64
2014-01-30,600854.SH,2171336688.84
2014-01-30,600855.SH,5468371338.25
2014-01-30,600856.SH,1521708567.12
2014-01-30,600857.SH,2288063173.8
2014-01-30,600858.SH,3697673447.79
2014-01-30,600859.SH,7496843025.6
2014-01-30,600860.SH,2911800000.0
2014-01-30,600861.SH,2562952037.41
2014-01-30,600862.SH,1907406179.12
2014-01-30,600863.SH,12660884100.0
2014-01-30,600864.SH,4469373643.28
2014-01-30,600865.SH,2490710891.92
2014-01-30,600866.SH,2482274527.15
2014-01-30,600867.SH,11848107918.0
2014-01-30,600868.SH,4194908580.59
2014-01-30,600869.SH,6940204009.68
2014-01-30,600870.SH,2652622301.55
2014-01-30,600871.SH,16260000000.0
2014-01-30,600872.SH,9416251633.08
2014-01-30,600873.SH,16877670454.3
2014-01-30,600874.SH,10618579519.2
2014-01-30,600875.SH,22182730200.0
2014-01-30,600876.SH,2320084642.88
2014-01-30,600877.SH,2268030732.0
2014-01-30,600879.SH,9397414814.48
2014-01-30,600880.SH,15825982020.1
2014-01-30,600881.SH,7218929140.98
2014-01-30,600882.SH,2882498684.9
2014-01-30,600883.SH,1230018480.0
2014-01-30,600884.SH,5365808705.82
2014-01-30,600885.SH,10687328268.3
2014-01-30,600886.SH,28501298057.4
2014-01-30,600887.SH,72421302079.9
2014-01-30,600888.SH,3424146156.48
2014-01-30,600889.SH,1526134341.48
2014-01-30,600890.SH,4737814486.5
2014-01-30,600891.SH,1835983249.8
2014-01-30,600892.SH,893850000.0
2014-01-30,600893.SH,26095279002.2
2014-01-30,600894.SH,11733152661.1
2014-01-30,600895.SH,10453654462.5
2014-01-30,600896.SH,2046231520.96
2014-01-30,600897.SH,4306332600.0
2014-01-30,600898.SH,1275245291.0
2014-01-30,600900.SH,99495000000.0
2014-01-30,600960.SH,1566362070.0
2014-01-30,600961.SH,2658387886.56
2014-01-30,600962.SH,1573260000.0
2014-01-30,600963.SH,3327677682.12
2014-01-30,600965.SH,2570969822.1
2014-01-30,600966.SH,2336388382.23
2014-01-30,600967.SH,8228279988.0
2014-01-30,600969.SH,2622038468.4
2014-01-30,600970.SH,7478153258.4
2014-01-30,600971.SH,6080024745.6
2014-01-30,600973.SH,3270530283.15
2014-01-30,600975.SH,1427253167.34
2014-01-30,600976.SH,3526633814.0
2014-01-30,600978.SH,7526887548.54
2014-01-30,600979.SH,3280767107.22
2014-01-30,600980.SH,1439100000.0
2014-01-30,600981.SH,1981848960.0
2014-01-30,600982.SH,1962240000.0
2014-01-30,600983.SH,7725600000.0
2014-01-30,600984.SH,1285077920.0
2014-01-30,600985.SH,1990686594.56
2014-01-30,600986.SH,1441659744.4
2014-01-30,600987.SH,3437027100.0
2014-01-30,600988.SH,3359965289.86
2014-01-30,600990.SH,3932917690.8
2014-01-30,600992.SH,1759746200.0
2014-01-30,600993.SH,5265489066.08
2014-01-30,600995.SH,2215577232.0
2014-01-30,600997.SH,5827500800.0
2014-01-30,600998.SH,25967029171.3
2014-01-30,600999.SH,54907755985.6
2014-01-30,601000.SH,5684984211.2
2014-01-30,601001.SH,8017023000.0
2014-01-30,601002.SH,6507984900.0
2014-01-30,601003.SH,5176842264.0
2014-01-30,601005.SH,10069771256.6
2014-01-30,601006.SH,1.07932906225e+11
2014-01-30,601007.SH,2394000000.0
2014-01-30,601008.SH,3360361984.31
2014-01-30,601009.SH,23395193568.7
2014-01-30,601010.SH,5033952000.0
2014-01-30,601011.SH,3181140000.0
2014-01-30,601012.SH,8293269600.0
2014-01-30,601018.SH,29696000000.0
2014-01-30,601028.SH,4113542000.0
2014-01-30,601038.SH,8345642000.0
2014-01-30,601058.SH,6119796000.0
2014-01-30,601088.SH,2.75272347097e+11
2014-01-30,601098.SH,21875280000.0
2014-01-30,601099.SH,12749600513.6
2014-01-30,601100.SH,6911100000.0
2014-01-30,601101.SH,7535989148.16
2014-01-30,601106.SH,13141380000.0
2014-01-30,601107.SH,8531987400.0
2014-01-30,601111.SH,48806121244.9
2014-01-30,601113.SH,2585600000.0
2014-01-30,601116.SH,3413405628.0
2014-01-30,601117.SH,30584600000.0
2014-01-30,601118.SH,27596824632.0
2014-01-30,601126.SH,7444754450.0
2014-01-30,601137.SH,3246500000.0
2014-01-30,601139.SH,13467060000.0
2014-01-30,601158.SH,25776000000.0
2014-01-30,601166.SH,1.78139348622e+11
2014-01-30,601168.SH,12415430000.0
2014-01-30,601169.SH,62745137513.1
2014-01-30,601177.SH,2636395400.0
2014-01-30,601179.SH,16556599997.0
2014-01-30,601186.SH,50707295565.0
2014-01-30,601188.SH,2987044356.17
2014-01-30,601199.SH,3259172000.0
2014-01-30,601208.SH,5086177600.0
2014-01-30,601216.SH,19417600000.0
2014-01-30,601218.SH,3828193600.0
2014-01-30,601222.SH,7476539000.0
2014-01-30,601225.SH,40300000000.0
2014-01-30,601231.SH,22429916668.2
2014-01-30,601233.SH,5434704000.0
2014-01-30,601238.SH,48262650727.5
2014-01-30,601258.SH,12714275000.0
2014-01-30,601268.SH,5091457943.28
2014-01-30,601288.SH,7.7300999846e+11
2014-01-30,601299.SH,44376242102.9
2014-01-30,601311.SH,9702386412.5
2014-01-30,601313.SH,3501419400.0
2014-01-30,601318.SH,3.09837801481e+11
2014-01-30,601328.SH,2.80713106718e+11
2014-01-30,601333.SH,17921348610.0
2014-01-30,601336.SH,67163838298.0
2014-01-30,601339.SH,7275000000.0
2014-01-30,601369.SH,10111212337.6
2014-01-30,601377.SH,23634000000.0
2014-01-30,601388.SH,3603900000.0
2014-01-30,601390.SH,51332759000.0
2014-01-30,601398.SH,1.19823537475e+12
2014-01-30,601515.SH,15401200000.0
2014-01-30,601518.SH,2596248000.0
2014-01-30,601519.SH,14492140000.0
2014-01-30,601555.SH,15800000000.0
2014-01-30,601558.SH,13709564000.0
2014-01-30,601566.SH,6889485993.0
2014-01-30,601567.SH,4305375000.0
2014-01-30,601588.SH,8754252000.0
2014-01-30,601599.SH,2035200000.0
2014-01-30,601600.SH,43684095891.2
2014-01-30,601601.SH,1.4834494e+11
2014-01-30,601607.SH,36004512103.8
2014-01-30,601608.SH,8603600000.0
2014-01-30,601616.SH,3469197600.0
2014-01-30,601618.SH,31722600000.0
2014-01-30,601628.SH,3.877917526e+11
2014-01-30,601633.SH,1.1120056065e+11
2014-01-30,601636.SH,5116671879.0
2014-01-30,601666.SH,10153009422.6
2014-01-30,601668.SH,89700000000.0
2014-01-30,601669.SH,26496000000.0
2014-01-30,601677.SH,3191960000.0
2014-01-30,601678.SH,4659600000.0
2014-01-30,601688.SH,47376000000.0
2014-01-30,601699.SH,19996419960.0
2014-01-30,601700.SH,6827601600.0
2014-01-30,601717.SH,9353873940.0
2014-01-30,601718.SH,10143910000.0
2014-01-30,601727.SH,45267402109.8
2014-01-30,601766.SH,58524720000.0
2014-01-30,601777.SH,6213886735.05
2014-01-30,601788.SH,27480720000.0
2014-01-30,601789.SH,3958004400.0
2014-01-30,601798.SH,3600000000.0
2014-01-30,601799.SH,4455601007.0
2014-01-30,601800.SH,61787489323.5
2014-01-30,601801.SH,11456900000.0
2014-01-30,601808.SH,99153681760.0
2014-01-30,601818.SH,1.1623094655e+11
2014-01-30,601857.SH,1.37997817275e+12
2014-01-30,601866.SH,25352381250.0
2014-01-30,601872.SH,10480446416.0
2014-01-30,601877.SH,24273073440.0
2014-01-30,601880.SH,10976480000.0
2014-01-30,601886.SH,8251457500.0
2014-01-30,601888.SH,32850401027.8
2014-01-30,601890.SH,2962440000.0
2014-01-30,601898.SH,57675185790.0
2014-01-30,601899.SH,48858798576.0
2014-01-30,601901.SH,34343000000.0
2014-01-30,601908.SH,7342438122.88
2014-01-30,601918.SH,8548787940.0
2014-01-30,601919.SH,32079101481.0
2014-01-30,601928.SH,27179532000.0
2014-01-30,601929.SH,15236679817.0
2014-01-30,601933.SH,23448208786.2
2014-01-30,601939.SH,9.85043251295e+11
2014-01-30,601958.SH,20843864424.0
2014-01-30,601965.SH,9259366052.1
2014-01-30,601988.SH,7.01205026617e+11
2014-01-30,601989.SH,90767316482.0
