date,ticker,factor
2014-01-30,000672.SZ,0.422832980972
2014-01-30,000673.SZ,17.8384050367
2014-01-30,000676.SZ,5.24861878453
2014-01-30,000677.SZ,-7.97342192691
2014-01-30,000678.SZ,-1.19047619048
2014-01-30,000679.SZ,-7.45233968804
2014-01-30,000680.SZ,-8.80503144654
2014-01-30,000681.SZ,41.2711182623
2014-01-30,000682.SZ,-3.48432055749
2014-01-30,000683.SZ,-8.02005012531
2014-01-30,000685.SZ,0.352112676056
2014-01-30,000686.SZ,0.884955752212
2014-01-30,000687.SZ,-11.6959064327
2014-01-30,000688.SZ,1.73010380623
2014-01-30,000690.SZ,-6.22641509434
2014-01-30,000691.SZ,-2.05338809035
2014-01-30,000692.SZ,-8.07061790668
2014-01-30,000693.SZ,86.777439462
2014-01-30,000695.SZ,3.61445783133
2014-01-30,000697.SZ,10.5263157895
2014-01-30,000698.SZ,-1.57068062827
2014-01-30,000700.SZ,-2.54143646409
2014-01-30,000701.SZ,-1.12359550562
2014-01-30,000702.SZ,-3.01075268817
2014-01-30,000703.SZ,-5.48128342246
2014-01-30,000705.SZ,11.9393139842
2014-01-30,000707.SZ,-8.14249363868
2014-01-30,000708.SZ,-6.26086956522
2014-01-30,000709.SZ,-12.0
2014-01-30,000710.SZ,-3.76470588235
2014-01-30,000711.SZ,-7.48752079867
2014-01-30,000712.SZ,17.211328976
2014-01-30,000713.SZ,-4.63362068966
2014-01-30,000715.SZ,-4.74397590361
2014-01-30,000716.SZ,18.5673892554
2014-01-30,000717.SZ,-4.3956043956
2014-01-30,000718.SZ,-5.4704595186
2014-01-30,000719.SZ,12.9948364888
2014-01-30,000720.SZ,-3.0701754386
2014-01-30,000721.SZ,0.887573964497
2014-01-30,000722.SZ,-7.42296918768
2014-01-30,000723.SZ,-14.0866873065
2014-01-30,000725.SZ,-0.93023255814
2014-01-30,000726.SZ,-5.98290598291
2014-01-30,000727.SZ,-13.0681818182
2014-01-30,000728.SZ,-6.37254901961
2014-01-30,000729.SZ,-12.4691358025
2014-01-30,000731.SZ,-9.60566228514
2014-01-30,000732.SZ,5.51948051948
2014-01-30,000733.SZ,2.27272727273
2014-01-30,000735.SZ,-3.21592649311
2014-01-30,000736.SZ,-8.63309352518
2014-01-30,000737.SZ,-11.7154811715
2014-01-30,000738.SZ,9.54356846473
2014-01-30,000739.SZ,-0.771604938272
2014-01-30,000748.SZ,14.0891579527
2014-01-30,000750.SZ,-8.04195804196
2014-01-30,000751.SZ,0.0
2014-01-30,000752.SZ,-4.9765258216
2014-01-30,000753.SZ,-3.9603960396
2014-01-30,000755.SZ,-3.36134453782
2014-01-30,000756.SZ,2.88659793814
2014-01-30,000757.SZ,-8.68686868687
2014-01-30,000758.SZ,-8.55813953488
2014-01-30,000759.SZ,-0.564971751412
2014-01-30,000760.SZ,6.09462710505
2014-01-30,000761.SZ,-8.60927152318
2014-01-30,000762.SZ,-3.59848484848
2014-01-30,000766.SZ,-6.50557620818
2014-01-30,000767.SZ,-2.61437908497
2014-01-30,000768.SZ,-2.83018867925
2014-01-30,000776.SZ,-7.93269230769
2014-01-30,000777.SZ,-2.0325203252
2014-01-30,000778.SZ,-17.5824175824
2014-01-30,000779.SZ,-0.232558139535
2014-01-30,000780.SZ,-13.8157894737
2014-01-30,000782.SZ,7.47422680412
2014-01-30,000783.SZ,-10.3846153846
2014-01-30,000785.SZ,-0.693240901213
2014-01-30,000786.SZ,-14.6857142857
2014-01-30,000788.SZ,-6.36645962733
2014-01-30,000789.SZ,-2.95983086681
2014-01-30,000790.SZ,-11.0745614035
2014-01-30,000791.SZ,-7.53138075314
2014-01-30,000792.SZ,-10.938433951
2014-01-30,000793.SZ,17.4242424242
2014-01-30,000795.SZ,-7.39795918367
